1,60,-999,-999,-999,-999,673
2,60,-999,-999,-999,-999,706
3,120,-999,-999,-999,-999,22
4,60,-999,-999,-999,-999,669
1,60,-999,-999,-999,-999,670
2,60,-999,-999,-999,-999,714
3,120,-999,-999,-999,-999,23
4,60,-999,-999,-999,-999,668
1,60,-999,-999,-999,-999,655
2,60,-999,-999,-999,-999,713
3,120,-999,-999,-999,-999,22
4,60,-999,-999,-999,-999,672
1,60,-999,-999,-999,-999,677
2,60,-999,-999,-999,-999,718
3,120,-999,-999,-999,-999,18
4,60,-999,-999,-999,-999,674
1,60,-999,-999,-999,-999,699
2,60,-999,-999,-999,-999,722
3,120,-999,-999,-999,-999,19
4,60,-999,-999,-999,-999,696
1,60,-999,-999,-999,-999,721
2,60,-999,-999,-999,-999,739
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,690
1,60,-999,-999,-999,-999,719
2,60,-999,-999,-999,-999,738
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,701
1,60,-999,-999,-999,-999,722
2,60,-999,-999,-999,-999,733
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,716
1,60,-999,-999,-999,-999,706
2,60,-999,-999,-999,-999,730
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,708
1,60,-999,-999,-999,-999,709
2,60,-999,-999,-999,-999,729
3,120,-999,-999,-999,-999,19
4,60,-999,-999,-999,-999,687
1,60,-999,-999,-999,-999,698
2,60,-999,-999,-999,-999,726
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,701
1,60,-999,-999,-999,-999,704
2,60,-999,-999,-999,-999,725
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,692
1,60,-999,-999,-999,-999,689
2,60,-999,-999,-999,-999,715
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,701
1,60,-999,-999,-999,-999,710
2,60,-999,-999,-999,-999,724
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,704
1,60,-999,-999,-999,-999,714
2,60,-999,-999,-999,-999,721
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,704
1,60,-999,-999,-999,-999,704
2,60,-999,-999,-999,-999,721
3,120,-999,-999,-999,-999,19
4,60,-999,-999,-999,-999,699
1,60,-999,-999,-999,-999,705
2,60,-999,-999,-999,-999,730
3,120,-999,-999,-999,-999,20
4,60,-999,-999,-999,-999,701
1,60,-999,-999,-999,-999,698
2,60,-999,-999,-999,-999,720
3,60,-999,-999,-999,-999,595
4,60,-999,-999,-999,-999,693
1,60,-999,-999,-999,-999,698
2,60,-999,-999,-999,-999,709
3,60,-999,-999,-999,-999,549
4,60,-999,-999,-999,-999,680
1,60,-999,-999,-999,-999,696
2,60,-999,-999,-999,-999,716
3,60,-999,-999,-999,-999,538
4,60,-999,-999,-999,-999,688
1,60,-999,-999,-999,-999,694
2,60,-999,-999,-999,-999,711
3,60,-999,-999,-999,-999,535
4,60,-999,-999,-999,-999,677
1,60,-999,-999,-999,-999,686
2,60,-999,-999,-999,-999,707
3,60,-999,-999,-999,-999,560
4,60,-999,-999,-999,-999,676
1,60,-999,-999,-999,-999,694
2,60,-999,-999,-999,-999,713
3,60,-999,-999,-999,-999,570
4,60,-999,-999,-999,-999,680
1,60,-999,-999,-999,-999,698
2,60,-999,-999,-999,-999,702
3,60,-999,-999,-999,-999,591
4,60,-999,-999,-999,-999,672
1,60,-999,-999,-999,-999,696
2,60,-999,-999,-999,-999,707
3,60,-999,-999,-999,-999,592
4,60,-999,-999,-999,-999,672
1,60,-999,-999,-999,-999,697
2,60,-999,-999,-999,-999,707
3,60,-999,-999,-999,-999,591
4,60,-999,-999,-999,-999,681
1,60,-999,-999,-999,-999,707
2,60,-999,-999,-999,-999,719
3,60,-999,-999,-999,-999,622
4,60,-999,-999,-999,-999,680
1,60,-999,-999,-999,-999,712
2,60,-999,-999,-999,-999,725
3,60,-999,-999,-999,-999,635
4,60,-999,-999,-999,-999,680
1,60,-999,-999,-999,-999,703
2,60,-999,-999,-999,-999,737
3,60,-999,-999,-999,-999,648
4,60,-999,-999,-999,-999,690
1,60,-999,-999,-999,-999,713
2,60,-999,-999,-999,-999,745
3,60,-999,-999,-999,-999,651
4,60,-999,-999,-999,-999,688
1,60,-999,-999,-999,-999,628
2,60,-999,-999,-999,-999,733
3,60,-999,-999,-999,-999,655
4,60,-999,-999,-999,-999,681
1,60,-999,-999,-999,-999,615
2,60,-999,-999,-999,-999,748
3,60,-999,-999,-999,-999,651
4,60,-999,-999,-999,-999,703
1,60,-999,-999,-999,-999,471
2,60,-999,-999,-999,-999,734
3,60,-999,-999,-999,-999,650
4,60,-999,-999,-999,-999,674
1,60,-999,-999,-999,-999,526
2,60,-999,-999,-999,-999,733
3,60,-999,-999,-999,-999,639
4,60,-999,-999,-999,-999,682
1,60,-999,-999,-999,-999,590
2,60,-999,-999,-999,-999,718
3,60,-999,-999,-999,-999,640
4,60,-999,-999,-999,-999,669
1,60,-999,-999,-999,-999,572
2,60,-999,-999,-999,-999,719
3,60,-999,-999,-999,-999,711
4,60,-999,-999,-999,-999,683
1,60,-999,-999,-999,-999,536
2,60,-999,-999,-999,-999,753
1,120,-999,-999,-999,-999,66
1,120,-999,-999,-999,-999,55
1,120,-999,-999,-999,-999,61
2,60,-999,-999,-999,-999,743
3,60,-999,-999,-999,-999,637
4,60,-999,-999,-999,-999,669
1,60,-999,-999,-999,-999,451
2,60,-999,-999,-999,-999,689
3,60,-999,-999,-999,-999,515
4,60,-999,-999,-999,-999,647
1,60,-999,-999,-999,-999,462
2,60,-999,-999,-999,-999,672
3,60,-999,-999,-999,-999,499
4,60,-999,-999,-999,-999,630
1,60,-999,-999,-999,-999,466
2,60,-999,-999,-999,-999,670
3,60,-999,-999,-999,-999,489
4,60,-999,-999,-999,-999,619
1,60,-999,-999,-999,-999,468
2,60,-999,-999,-999,-999,664
3,60,-999,-999,-999,-999,479
4,60,-999,-999,-999,-999,613
1,60,-999,-999,-999,-999,452
2,60,-999,-999,-999,-999,661
3,60,-999,-999,-999,-999,469
4,60,-999,-999,-999,-999,603
1,60,-999,-999,-999,-999,484
2,60,-999,-999,-999,-999,661
3,60,-999,-999,-999,-999,472
4,60,-999,-999,-999,-999,607
1,60,-999,-999,-999,-999,563
2,60,-999,-999,-999,-999,688
3,60,-999,-999,-999,-999,493
4,60,-999,-999,-999,-999,625
1,60,-999,-999,-999,-999,519
2,60,-999,-999,-999,-999,686
3,60,-999,-999,-999,-999,490
4,60,-999,-999,-999,-999,618
1,60,-999,-999,-999,-999,544
2,60,-999,-999,-999,-999,694
3,60,-999,-999,-999,-999,497
4,60,-999,-999,-999,-999,614
1,120,-999,-999,-999,-999,61
2,60,-999,-999,-999,-999,703
3,60,-999,-999,-999,-999,548
4,60,-999,-999,-999,-999,683
1,120,-999,-999,-999,-999,70
2,60,-999,-999,-999,-999,703
3,60,-999,-999,-999,-999,525
4,60,-999,-999,-999,-999,671
1,120,-999,-999,-999,-999,68
2,60,-999,-999,-999,-999,711
3,60,-999,-999,-999,-999,529
4,60,-999,-999,-999,-999,6721,120,-999,-999,-999,-999,15
2,60,-999,-999,-999,-999,701
1,120,-999,-999,-999,-999,106
1,120,-999,-999,-999,-999,18
1,120,-999,-999,-999,-999,146
1,120,-999,-999,-999,-999,184
2,60,-999,-999,-999,-999,737
3,60,-999,-999,-999,-999,689
4,60,-999,-999,-999,-999,640
1,120,-999,-999,-999,-999,299
1,120,-999,-999,-999,-999,271
2,60,-999,-999,-999,-999,682
3,60,-999,-999,-999,-999,658
4,60,-999,-999,-999,-999,614
1,120,-999,-999,-999,-999,271
2,60,-999,-999,-999,-999,757
3,60,-999,-999,-999,-999,585
4,60,-999,-999,-999,-999,646
1,120,-999,-999,-999,-999,286
2,0,-999,-999,-999,-999,817
3,60,-999,-999,-999,-999,542
4,60,-999,-999,-999,-999,626
1,120,-999,-999,-999,-999,254
1,120,-999,-999,-999,-999,187
2,60,-999,-999,-999,-999,782
3,60,-999,-999,-999,-999,562
4,60,-999,-999,-999,-999,623
1,120,-999,-999,-999,-999,226
2,60,-999,-999,-999,-999,790
3,60,-999,-999,-999,-999,590
4,60,-999,-999,-999,-999,633
1,120,-999,-999,-999,-999,192
1,120,-999,-999,-999,-999,197
2,60,-999,-999,-999,-999,749
3,60,-999,-999,-999,-999,546
4,60,-999,-999,-999,-999,600
1,120,-999,-999,-999,-999,179
2,60,-999,-999,-999,-999,770
3,60,-999,-999,-999,-999,546
4,60,-999,-999,-999,-999,615
1,120,-999,-999,-999,-999,169
2,60,-999,-999,-999,-999,773
3,60,-999,-999,-999,-999,538
4,60,-999,-999,-999,-999,602
1,120,-999,-999,-999,-999,223
2,60,-999,-999,-999,-999,781
3,60,-999,-999,-999,-999,590
4,60,-999,-999,-999,-999,631
1,120,-999,-999,-999,-999,206
2,60,-999,-999,-999,-999,784
3,60,-999,-999,-999,-999,572
4,60,-999,-999,-999,-999,628
1,120,-999,-999,-999,-999,206
2,60,-999,-999,-999,-999,783
3,60,-999,-999,-999,-999,574
4,60,-999,-999,-999,-999,626
1,120,-999,-999,-999,-999,145
2,60,-999,-999,-999,-999,755
3,60,-999,-999,-999,-999,514
4,60,-999,-999,-999,-999,597
1,120,-999,-999,-999,-999,144
1,120,-999,-999,-999,-999,159
2,60,-999,-999,-999,-999,770
3,60,-999,-999,-999,-999,503
4,60,-999,-999,-999,-999,600
1,120,-999,-999,-999,-999,111
2,60,-999,-999,-999,-999,764
3,60,-999,-999,-999,-999,487
4,60,-999,-999,-999,-999,588
1,120,-999,-999,-999,-999,85
2,60,-999,-999,-999,-999,776
3,60,-999,-999,-999,-999,449
4,60,-999,-999,-999,-999,573
1,120,-999,-999,-999,-999,60
2,60,-999,-999,-999,-999,684
3,120,-999,-999,-999,-999,8
4,60,-999,-999,-999,-999,636
1,120,-999,-999,-999,-999,77
2,60,-999,-999,-999,-999,692
3,120,-999,-999,-999,-999,8
4,60,-999,-999,-999,-999,598
1,120,-999,-999,-999,-999,80
2,60,-999,-999,-999,-999,714
3,120,-999,-999,-999,-999,7
4,60,-999,-999,-999,-999,564
1,120,-999,-999,-999,-999,84
2,60,-999,-999,-999,-999,719
3,120,-999,-999,-999,-999,7
4,60,-999,-999,-999,-999,552
1,120,-999,-999,-999,-999,74
2,60,-999,-999,-999,-999,732
3,120,-999,-999,-999,-999,8
4,60,-999,-999,-999,-999,532
1,120,-999,-999,-999,-999,7
2,60,-999,-999,-999,-999,779
3,60,-999,-999,-999,-999,734
4,60,-999,-999,-999,-999,646
1,120,-999,-999,-999,-999,7
2,60,-999,-999,-999,-999,737
3,60,-999,-999,-999,-999,651
4,60,-999,-999,-999,-999,617
1,120,-999,-999,-999,-999,7
2,60,-999,-999,-999,-999,764
3,60,-999,-999,-999,-999,676
4,60,-999,-999,-999,-999,651
1,120,-999,-999,-999,-999,7
2,60,-999,-999,-999,-999,761
3,60,-999,-999,-999,-999,667
4,60,-999,-999,-999,-999,647
1,120,-999,-999,-999,-999,7
2,60,-999,-999,-999,-999,755
3,60,-999,-999,-999,-999,647
4,60,-999,-999,-999,-999,633
1,60,-999,-999,-999,-999,788
2,60,-999,-999,-999,-999,785
3,60,-999,-999,-999,-999,673
4,60,-999,-999,-999,-999,666
1,60,-999,-999,-999,-999,774
2,60,-999,-999,-999,-999,768
3,60,-999,-999,-999,-999,647
4,60,-999,-999,-999,-999,659
1,60,-999,-999,-999,-999,761
1,60,-999,-999,-999,-999,730
2,60,-999,-999,-999,-999,751
3,60,-999,-999,-999,-999,611
4,60,-999,-999,-999,-999,633
1,60,-999,-999,-999,-999,757
2,60,-999,-999,-999,-999,748
3,60,-999,-999,-999,-999,575
4,60,-999,-999,-999,-999,602
1,60,-999,-999,-999,-999,730
2,60,-999,-999,-999,-999,728
3,60,-999,-999,-999,-999,573
4,60,-999,-999,-999,-999,612
1,60,-999,-999,-999,-999,669
2,60,-999,-999,-999,-999,658
3,60,-999,-999,-999,-999,501
4,60,-999,-999,-999,-999,515
1,60,-999,-999,-999,-999,670
2,60,-999,-999,-999,-999,671
3,60,-999,-999,-999,-999,487
4,60,-999,-999,-999,-999,497
1,60,-999,-999,-999,-999,681
2,60,-999,-999,-999,-999,680
3,60,-999,-999,-999,-999,479
4,60,-999,-999,-999,-999,509
1,60,-999,-999,-999,-999,698
2,60,-999,-999,-999,-999,703
3,60,-999,-999,-999,-999,499
4,60,-999,-999,-999,-999,521
1,60,-999,-999,-999,-999,705
2,60,-999,-999,-999,-999,698
3,60,-999,-999,-999,-999,500
4,60,-999,-999,-999,-999,510
1,60,-999,-999,-999,-999,710
2,60,-999,-999,-999,-999,704
3,60,-999,-999,-999,-999,476
4,60,-999,-999,-999,-999,509
1,60,-999,-999,-999,-999,711
2,60,-999,-999,-999,-999,712
3,60,-999,-999,-999,-999,553
4,60,-999,-999,-999,-999,624
1,60,-999,-999,-999,-999,707
2,60,-999,-999,-999,-999,715
3,60,-999,-999,-999,-999,544
4,60,-999,-999,-999,-999,590
1,60,-999,-999,-999,-999,713
2,60,-999,-999,-999,-999,717
3,60,-999,-999,-999,-999,524
4,60,-999,-999,-999,-999,589
1,60,-999,-999,-999,-999,726
2,60,-999,-999,-999,-999,734
3,60,-999,-999,-999,-999,543
4,60,-999,-999,-999,-999,582
1,60,-999,-999,-999,-999,742
2,60,-999,-999,-999,-999,741
3,60,-999,-999,-999,-999,543
4,60,-999,-999,-999,-999,586
1,60,-999,-999,-999,-999,748
2,60,-999,-999,-999,-999,744
3,60,-999,-999,-999,-999,536
4,60,-999,-999,-999,-999,606
1,60,-999,-999,-999,-999,745
2,60,-999,-999,-999,-999,751
3,60,-999,-999,-999,-999,539
4,60,-999,-999,-999,-999,608
1,60,-999,-999,-999,-999,753
2,60,-999,-999,-999,-999,748
3,60,-999,-999,-999,-999,527
4,60,-999,-999,-999,-999,624
1,60,-999,-999,-999,-999,730
2,60,-999,-999,-999,-999,731
3,60,-999,-999,-999,-999,498
4,60,-999,-999,-999,-999,608
1,60,-999,-999,-999,-999,683
1,120,-999,-999,-999,-999,3
1,120,-999,-999,-999,-999,8
1,120,-999,-999,-999,-999,6
2,60,-999,-999,-999,-999,665
3,60,-999,-999,-999,-999,450
4,60,-999,-999,-999,-999,559
1,120,-999,-999,-999,-999,6
2,60,-999,-999,-999,-999,660
3,60,-999,-999,-999,-999,449
4,60,-999,-999,-999,-999,557
1,120,-999,-999,-999,-999,7
1,120,-999,-999,-999,-999,15
2,60,-999,-999,-999,-999,732
1,120,-999,-999,-999,-999,8
1,60,-999,-999,-999,-999,721
1,60,-999,-999,-999,-999,708
1,60,-999,-999,-999,-999,701
2,60,-999,-999,-999,-999,678
3,60,-999,-999,-999,-999,609
4,120,-999,-999,-999,-999,12
1,60,-999,-999,-999,-999,732
2,60,-999,-999,-999,-999,670

